student_id,student_name,student_class,student_gender,student_age,student_height,student_score
1310,Pooja Singh,Class 9A,M,12,144.3,46.57
1311,Ravi Bajaj,Class 12B,M,N/A,158.8,76.58
1312,Sneha Bajaj,Class 6A,F,12,114,29.2
1313,Divya Singh,Class 1C,M,6,193.3,39.16
1314,Tanya Patel,Class 1A,F,7,164.9,29.6
1315,Meera Sharma,Class 6A,M,0,137.5,77.33
1316,Lakshmi Patel,Class 2A,F,11,138.2,23.77
1317,Ankit Chopra,Class 4A,Female,11,188.4,27.97
1318,Pooja Chopra,Class 12C,M,13,107.9,5.3
1319,Ravi Khan,Class 9C,F,12,199.9,46.58
1320,Kiran Kumar,Class 7C,M,14,115.3,59.87
1321,Ankit Sinha,,F,11,0,64.13
1322,Divya Dubey,Class 3B,F,8,183.8,97.71
1323,Sneha Sinha,Class 9B,F,15,128.5,57.9
1324,Sneha Menon,Class 2B,M,18,-10,56.53
1325,Tanya Smith,Class 11A,F,16,123,98.78
1326,Arjun Bajaj,Class 4B,F,8,168,23.84
1327,Geeta Joshi,Class 10B,,13,179.6,52.1
1328,Rohan Shukla,Class 8A,M,9,143.7,14.54
1329,Suresh Sharma,Class 2B,F,15,116.6,50.01
1330,test,Class 1C,F,12,133.2,86.97
1331,Tanya Khan,Class 11A,F,9,110.4,98.67
1332,Pooja Singh,Class 4A,F,11,145.5,33.06
1333,Ankit Rao,Class 3C,M,5,169.5,58.14
1334,Mohammed Iyer,Class 11A,F,6,113.6,6.21
1335,Fatima Tiwari,Class 9A,F,8,117.6,49.21
1336,Kavya Verma,Class 3A,M,13,190.6,34.67
1337,Meera Singh,Class 1B,M,7,143.3,61.35
1338,Sarah Das,Class 12B,M,6,161.7,73.36
1339,Kavya Joshi,Class 3C,F,13,114.4,A+
1340,,Class 5C,F,11,180.4,3.66
1341,Pooja Nair,Class 3C,F,16,197.1,52.12
1342,Kiran Pillai,Class 11A,M,15,146,34.33
1343,Sneha Iyer,Class 5B,M,13,168.9,16.17
1344,Asha Iyer,Class 9C,F,16,151.2,49.88
1345,Meera Das,Class 2B,M,12,145.8,51.15
1346,Meera Bajaj,Class 7A,F,10,124,8.3
1347,James Patel,Class 7C,F,12,150.1,9.63
1348,Sneha Verma,Class 2A,M,14,173.1,82.25
1349,Geeta Smith,Class 1A,M,9,125.1,90.12
1350,Ravi Pandey,Class 11A,M,7,190,79.99
1351,Suresh Verma,Class 10A,F,12,111.6,69.58
1352,Rohan Menon,Class 2A,M,9,157.2,15.41
1353,Prakash Sinha,Class 10A,F,16,108.5,56.32
1354,Rahul Singh,Class 5B,M,14,125.6,82.64
1355,Kavya Dubey,Class 5B,M,13,167.2,69
1356,Kavya Pandey,Class 10A,M,11,139.7,76.59
1357,Asha Singh,Class 11B,M,7,175.3,28.53
1358,Vijay Smith,Class 11B,F,7,127.4,76.93
1359,Sneha Menon,Class 10A,M,11,195.3,41.12
1360,Fatima Tiwari,Class 3A,M,6,144.2,30.19
1361,Ankit Verma,Class 5B,M,6,187.7,999
1362,Divya Iyer,Class 9A,M,9,167.7,84.76
1363,Geeta Sharma,Class 10B,M,14,136.1,69.32
1364,Fatima Tiwari,Class 11A,F,14,171,25.51
1365,Prakash Patel,Class 8B,,5,199.6,44.68
1366,Arun Singh,Class 9C,M,13,168.4,55.62
1367,Vijay Singh,Class 6A,F,18,184.8,14.98
1368,Pooja Smith,Class 9B,M,7,145.6,51.77
1369,Kavya Pillai,Class 6C,M,6,140.1,10.31
1370,Divya Menon,Class 11B,F,12,156,5.65
1371,Sarah Singh,Class 12C,M,14,140.6,91.06
1372,Divya Pillai,Class 12A,M,16,184.3,52.02
1373,Suresh Sinha,Class 5C,M,13,167.2,44.03
1374,Kavya Mishra,Class 8A,F,9,110.3,35
1375,Mohammed Khan,Class 5C,F,10,-10,77.53
1376,Ankit Joshi,Class 10C,M,8,102.5,20.99
1377,Mohammed Mishra,Class 4A,F,13,185.5,75.09
1378,TBD,Class 7B,M,9,168.3,21.05
1379,Divya Dubey,Class 6C,F,6,154,36.95
1380,Sunita Verma,Class 10C,F,7,199.1,20.42
1381,Geeta Pandey,Class 10C,M,10,137.4,79.79
1382,Priya Gupta,Class 12A,M,9,182.9,55.95
1383,Divya Joshi,Class 11A,M,0,194,97.3
1384,Suresh Smith,Class 11C,M,17,130.2,2.29
1385,James Pillai,Class 5A,F,12,161.6,41.48
1386,,Class 6A,F,8,176.8,94.48
1387,Arjun Joshi,Class 10B,F,17,124.6,50.81
1388,Rahul Khan,Class 9A,M,17,159.5,68.6
1389,Sanjay Das,Class 7A,F,12,173.5,42.6
1390,Chen Chopra,Class 8B,M,5,152.1,
1391,Sanjay Singh,Class 4B,F,6,185.6,54.2
1392,Geeta Patel,Class 3B,F,6,159.3,8.15
1393,Rahul Bajaj,Class 2B,F,,139.9,18.13
1394,Chen Sharma,Class 2B,M,11,189.9,64.51
1395,David Sharma,Class 11C,M,8,160,99.64
1396,Vijay Reddy,Class 7A,M,18,140.5,999
1397,Nikhil Das,Class 3A,M,9,140.4,82.86
1398,Kiran Iyer,Class 12B,M,9,101.6,65.05
1399,Vijay Das,Class 2C,M,18,163,37.53
1400,Asha Gupta,Class 2C,M,0,127,63.13
1401,Divya Gupta,Class 7A,F,7,114.8,82.78
1402,Sanjay Shukla,Class 4C,M,15,119.9,37.15
1403,James Bajaj,,M,9,181.4,86.21
1404,Fatima Sinha,Class 10C,M,17,153.1,56.58
1405,Priya Sharma,Class 7B,F,17,150.4,34.68
1406,Neha Khan,Class 4A,M,10,168,98.49
1407,Sanjay Mishra,Class 11A,M,12,144.7,31.34
1408,Neha Verma,Class 3C,M,6,163.6,92.2
1409,James Verma,Class 5B,F,18,127.7,84.2
1410,Geeta Dubey,Class 11B,F,15,183.8,99.6
1411,Pooja Shukla,Class 5C,F,8,187.1,43.9
1412,Nikhil Chopra,Class 12C,F,8,?,71.7
1413,Sarah Bajaj,Class 5B,M,17,121.5,72.19
1414,Asha Sharma,Class 1C,M,15,181.1,11.25
1415,Sunita Khan,Class 9A,M,9,137.6,41.08
1416,Neha Dubey,Class 2B,M,18,157.6,49.24
1417,Ankit Nair,Class 2B,M,17,113,49
1418,Ankit Rao,Class 1A,M,14,160.4,39.38
1419,Prakash Pillai,Class 2C,M,11,166.6,67.56
1420,Meera Menon,Class 9A,M,14,164.6,15.7
1421,James Bajaj,Class 11B,f,11,168.7,52.37
1422,Pooja Pandey,Class 5A,F,11,165.8,39.37
1423,Lakshmi Gupta,Class 6B,F,16,186.4,2.35
1424,Neha Chopra,Class 9B,F,12,,22.96
1425,David Smith,Class 9A,M,17,,87.99
1426,Ravi Reddy,Class 8C,F,8,164.8,90.08
1427,Mohammed Mishra,Class 6B,M,9,102.1,53.33
1428,Sanjay Iyer,Class 11A,M,6,186.2,59
1429,Arun Dubey,Class 10C,F,5,154.2,23.92
1430,Mohammed Nair,Class 12A,M,8,133.4,57.88
1431,Divya Reddy,Class 11B,M,9,999.9,46.24
1432,Priya Menon,Class 11C,M,18,180.4,49.24
1433,Fatima Iyer,Class 7C,M,15,100.5,62.5
1434,Vijay Sharma,Class 9B,M,11,102.9,27.52
1435,Sneha Smith,Class 8B,1,6,175.8,80.77
1436,Rohan Rao,Class 7B,M,17,158.7,71.67
1437,Kavya Patel,Class 5A,F,14,118.5,77.4
1438,Rohan Sharma,Class 10A,F,13,101.5,58.52
1439,Rohan Khan,Class 1C,F,10,177.4,7.78
1440,Kiran Singh,Class 11B,M,6,128.8,46.99
1441,Nikhil Verma,Class 9C,M,15,148.9,90.16
1442,Lakshmi Kumar,Class 4A,F,9,120.2,4.94
1443,James Verma,Class 8C,M,15,165.8,50.9
1444,Asha Bajaj,Class 12A,M,10,109.3,40.59
1445,Chen Sinha,Class 1C,M,13,156,93.91
1446,Arjun Rao,Class 3C,F,9,148.1,84.82
1447,Sarah Mishra,Class 7C,F,9,144.6,81.54
1448,Ankit Singh,Class 4A,M,14,180.5,41.83
1449,Neha Smith,Class 6A,M,7,123,38.68
1450,Suresh Tiwari,Class 6B,F,10,181.9,46.04
1451,Ankit Chopra,Class 10A,F,8,125.5,25.32
1452,Meera Pillai,Class 3C,M,15,137.4,54.73
1453,Sarah Smith,Class 10A,M,16,120.4,74.4
1454,Rahul Verma,Class 8B,F,10,147.3,9.57
1455,none,Class 11A,F,0,110.9,93.59
1456,Prakash Khan,Class 10B,M,11,108.6,41.85
1457,Kiran Khan,Class 11A,,10,192.3,31.92
1458,Sanjay Patel,Class 5A,F,17,163,70.09
1459,Rahul Pillai,Class 12A,M,16,133.1,30.46
1460,Neha Tiwari,Class 5C,F,11,170.9,pass
1461,Fatima Rao,Class 4A,F,7,155.2,92.04
1462,Prakash Das,Class 10B,M,16,106.9,82.53
1463,Suresh Dubey,Class 9A,F,10,199.3,57.09
1464,,Class 1A,F,16,116,63.16
1465,Meera Tiwari,Class 5C,M,5,104.9,66.68
1466,Suresh Tiwari,Class 2A,F,7,142.7,A+
1467,Divya Gupta,Class 4B,M,8,173.9,67.02
1468,Kiran Chopra,Class 11A,M,12,149.9,92.85
1469,Neha Rao,Class 3B,M,5,157.8,8.9
1470,Asha Sharma,Class 11A,F,16,132.9,13.58
1471,Sanjay Reddy,Class 5A,F,17,164.5,79.32
1472,Divya Dubey,Class 11B,M,7,120.6,68.99
1473,Kiran Smith,Class 5A,F,11,157.7,pass
1474,Arun Iyer,Class 6C,X,17,134.9,0.14
1475,Tanya Joshi,Class 5B,M,10,163.4,85.51
1476,Prakash Joshi,Class 9A,F,0,134.2,
1477,Ankit Pillai,Class 9A,F,15,179.6,7.7
1478,Ravi Khan,,F,11,133.7,95.43
1479,Arjun Verma,Class 2B,F,14,117,30.4
1480,Asha Reddy,Class 6C,Female,13,157.7,41.22
1481,Priya Reddy,Class 11C,F,13,107.4,59.99
1482,Tanya Reddy,Class 3B,M,13,106.2,40.26
1483,Sarah Das,Class 3C,F,12,115.8,96.75
1484,Rahul Pillai,Class 5A,F,11,197.1,86.33
1485,Prakash Sinha,Class 1C,Other,7,134.5,43.69
1486,Sarah Mishra,Class 5C,M,17,119.1,16.64
1487,Nikhil Chopra,Class 5C,M,10,142.6,19.12
1488,none,,F,14,134.7,12.52
1489,Rohan Verma,Class 6C,M,10,118.9,29.41
1490,Lakshmi Sinha,Class 11B,M,11,101,49.12
1491,Mohammed Joshi,Class 10C,M,7,151.6,81.6
1492,James Bajaj,Class 3C,M,14,181.7,20.58
1493,Arjun Smith,Class 8A,F,8,101.9,71.53
1494,James Patel,Class 1C,F,12,118.4,86.19
1495,David Dubey,Class 5B,M,5,106.6,33.62
1496,Lakshmi Mishra,Class 3C,F,16,179.5,89.12
1497,Kavya Pillai,Class 8C,F,17,157.4,4.17
1498,Fatima Singh,Class 2C,M,15,140.3,63.37
1499,Tanya Nair,Class 7C,M,18,118.3,94.32
1500,Mohammed Sharma,Class 8B,F,10,175.6,84.94
1501,Meera Pillai,Class 12B,M,7,103.1,0.91
1502,Ankit Reddy,Class 10B,M,5,140.9,14.89
1503,Pooja Sharma,Class 2C,M,5,104.7,2.91
1504,Sanjay Pandey,Class 6B,M,5,110.1,50.02
1505,James Pillai,Class 5A,F,18,137.2,59.47
1506,Nikhil Pillai,Class 9A,M,17,109.1,82.16
1507,Nikhil Kumar,Class 3A,M,18,126.5,65.4
1508,Fatima Bajaj,Class 9C,F,17,132.9,31.67
1509,Divya Sharma,Class 7B,M,10,169.4,87.59
1510,Pooja Singh,Class 2C,F,17,118.1,25.31
1511,Chen Sharma,,M,7,136.5,88.6
1512,Geeta Gupta,Class 6B,F,16,143.4,81.43
1513,Rohan Khan,Class 3A,M,8,175,67.4
1514,Mohammed Pillai,Class 6A,F,11,160.4,84.27
1515,Lakshmi Reddy,Class 4A,M,15,196.5,38.75
1516,Asha Iyer,Class 8A,M,6,193.8,60.31
1517,Rohan Verma,Class 3C,F,7,121.7,45.68
1518,Tanya Joshi,Class 8B,Other,6,195.4,66.65
1519,Pooja Patel,Class 1B,M,5,147.6,82.96
1520,Nikhil Iyer,Class 2A,F,14,abc,17.28
1521,Arun Reddy,Class 8B,F,7,162.1,94.61
1522,,Class 2A,F,5,194.7,54.63
1523,null,Class 3A,F,11,117.8,12.48
1524,Chen Dubey,Class 1C,F,11,187,78.41
1525,Rahul Pillai,Class 9C,F,14,164.6,42.88
1526,Kiran Das,Class 2A,M,16,199.8,
1527,Vijay Pandey,Class 10B,M,14,177.7,15.9
1528,Divya Gupta,Class 4A,F,14,114.2,1.97
1529,Ravi Mishra,Class 1C,M,18,133.8,73.23
1530,Kiran Chopra,Class 11B,M,6,144.5,7.93
1531,David Gupta,Class 9A,F,10,183.2,50.16
1532,Pooja Menon,Class 5C,F,9,113.6,80.1
1533,,Class 3C,F,17,107.1,
1534,Neha Pandey,Class 9B,F,17,139.9,40.09
1535,Priya Tiwari,Class 3C,F,10,149.5,14.36
1536,Ankit Das,Class 6A,M,18,125.2,37.15
1537,Ankit Iyer,Class 8B,M,14,171.3,39.74
1538,David Das,Class 12B,F,10,112.3,82.22
1539,James Dubey,Class 5A,F,10,119.1,98.66
1540,Prakash Mishra,Class 7C,M,15,177.6,63.39
1541,Prakash Chopra,Class 3A,M,8,128.8,67.36
1542,Ravi Singh,Class 7A,M,13,148.8,21.24
1543,Vijay Pandey,,M,5,123.6,12.92
1544,Divya Singh,Class 10B,F,6,139,58.01
1545,Sarah Pillai,Class 8B,M,8,147.3,88.53
1546,David Sinha,Class 1C,M,14,146.2,8.43
1547,Rahul Sinha,Class 2C,F,8,116,9.29
1548,Vijay Sharma,Class 10B,F,18,192.2,91.6
1549,Rohan Sharma,Class 3C,F,12,141.3,999
1550,Sarah Sinha,Class 9C,M,16,120.4,51.47
1551,Asha Gupta,Class 9C,M,17,174.4,
1552,Nikhil Khan,Class 11A,M,12,114.4,84.63
1553,Rohan Das,Class 8C,M,15,166.7,A+
1554,David Shukla,Class 5B,F,5,131.1,30.86
1555,Chen Dubey,Class 12B,M,15,168,43.04
1556,Tanya Chopra,Class 9A,F,16,196.7,101
1557,Sneha Shukla,Class 7C,F,13,154.4,19.06
1558,Geeta Nair,Class 6A,M,7,121.5,62.72
1559,David Rao,Class 5B,M,7,159.5,N/A
1560,Pooja Dubey,,M,17,134.3,93.9
1561,Kavya Tiwari,Class 2B,F,12,tall,90.61
1562,Lakshmi Chopra,Class 5A,M,6,186.1,7.61
1563,Kiran Gupta,Class 4B,F,9,116.7,75.75
1564,Sneha Pillai,Class 3C,F,11,0,8.37
1565,Priya Menon,Class 2B,M,12,150.2,44.66
1566,Pooja Sharma,Class 1B,F,13,108.4,59.49
1567,Priya Reddy,Class 1A,M,5,103.1,17.88
1568,Suresh Iyer,Class 2C,F,18,140.6,95.53
1569,Priya Menon,Class 6A,M,6,190.9,46.47
1570,Rohan Gupta,Class 4A,F,12,,70.4
1571,Kiran Pillai,Class 4A,M,13,149.9,87.64
1572,,Class 6A,F,13,126.7,31.91
1573,Tanya Patel,Class 9B,F,18,100.3,41.1
1574,Nikhil Khan,Class 8A,M,13,136.4,79.92
1575,Fatima Menon,Class 8A,F,15,155.4,30.03
1576,Sunita Reddy,Class 4C,F,13,120.4,88.22
1577,Kavya Kumar,Class 8C,M,14,134,32.43
1578,Fatima Gupta,Class 11A,F,16,126.9,59.03
1579,Meera Rao,Class 4A,F,abc,126.6,90.04
1580,Rahul Kumar,Class 11A,F,13,117.3,70.2
1581,Arjun Gupta,Class 10B,M,9,139.2,24.67
1582,Rohan Verma,Class 6C,F,17,117,57.48
1583,Arjun Pillai,Class 3A,F,99,105.6,2.54
1584,Vijay Gupta,Class 5B,Other,6,129.1,83.85
1585,Kavya Iyer,Class 5C,F,8,159.1,92.11
1586,Pooja Iyer,Class 4A,F,18,164,16.99
1587,Tanya Iyer,Class 7C,F,14,106,43.77
1588,Ankit Khan,Class 11A,F,15,124.8,13.08
1589,Mohammed Kumar,Class 9C,F,7,199.7,50.76
1590,Geeta Gupta,Class 5C,F,9,N/A,47.12
1591,Rahul Pandey,Class 9C,F,10,134.9,89.95
1592,David Verma,Class 2A,F,5,169.1,36.52
1593,Ravi Chopra,,Other,6,129.7,93.25
1594,Lakshmi Iyer,Class 10C,F,18,103.4,50.72
1595,Sarah Das,Class 2C,F,6,106.7,81.65
1596,Ravi Khan,Class 2B,M,16,125.6,46.99
1597,Asha Menon,Class 5C,F,13,166.6,63.52
1598,Sunita Joshi,Class 11B,M,12,164.8,20.12
1599,Sanjay Singh,Class 10A,M,6,141.6,89.15
1600,Arjun Iyer,Class 8C,M,8,113.2,37.32
1601,Vijay Sinha,Class 7B,F,13,160.7,92.97
1602,David Gupta,Class 8B,F,6,tall,75.31
1603,,Class 5C,,8,135.3,16.62
1604,Nikhil Kumar,Class 4B,M,16,120.7,78.7
1605,Mohammed Kumar,Class 10A,F,7,164.9,65.59
1606,Priya Nair,Class 9B,F,15,N/A,49.13
1607,Priya Rao,Class 5A,M,10,133,4.74
1608,Sanjay Pillai,Class 9B,F,13,150.5,90.69
1609,Meera Iyer,Class 9C,F,7,138.7,70.84
1610,Rohan Menon,Class 5A,F,12,107.7,abc
1611,Ankit Sinha,Class 10B,M,16,159.1,57.92
1612,Sunita Das,Class 12A,F,5,171.2,15.79
1613,Meera Rao,Class 10B,M,11,tall,80.55
1614,Rahul Singh,Class 6A,M,10,153.3,75.51
1615,Sarah Singh,Class 4C,M,17,abc,38.61
1616,Rahul Kumar,Class 1C,F,17,128.3,57.37
1617,Rohan Tiwari,Class 12A,M,15,117.5,58.29
1618,Priya Pandey,Class 4C,M,17,167.9,99.37
1619,Ravi Patel,Class 1B,F,9,152.8,75.62
1620,Suresh Kumar,Class 4B,F,13,110.5,43.77
1621,Suresh Bajaj,Class 5C,F,5,123.8,43.79
1622,Arun Shukla,Class 8A,M,18,109.5,76.55
1623,Geeta Tiwari,Class 9C,M,10,111.2,23.22
1624,Meera Mishra,Class 9C,M,13,122.3,48.49
1625,Lakshmi Chopra,Class 5B,M,10,133.9,47.05
1626,Neha Kumar,Class 6C,M,15,171.5,93.55
1627,Nikhil Nair,Class 8B,F,11,191.8,95.14
1628,test,Class 9B,F,13,184.3,88.78
1629,Chen Verma,Class 4B,M,150,195.1,50.37
1630,Lakshmi Verma,Class 9C,F,12,187.3,85.1
1631,James Gupta,Class 5B,M,5,N/A,40.52
1632,Asha Mishra,Class 6A,M,8,109.8,98.47
1633,Ankit Menon,Class 9A,F,99,138.3,65.98
1634,Rohan Kumar,Class 8A,M,18,102.4,31.94
1635,Ankit Joshi,Class 6C,M,18,tall,37.49
1636,Sneha Chopra,Class 6B,M,12,131.7,91.91
1637,,Class 12C,M,15,0,33.42
1638,Suresh Khan,Class 7A,M,7,178.8,29.57
1639,Chen Mishra,Class 6C,,8,182.1,12.8
1640,Rahul Iyer,Class 3A,F,8,105.2,23.15
1641,,Class 9B,F,10,129.4,0.49
1642,Kavya Mishra,,M,18,158.6,?
1643,Pooja Pillai,Class 12C,M,11,131.5,33.83
1644,Sanjay Rao,Class 8B,F,10,146.8,8.41
1645,Ravi Iyer,Class 10B,M,13,138.9,23.3
1646,Asha Iyer,Class 9B,M,16,149.7,89.04
1647,Nikhil Bajaj,Class 10C,F,6,141,53.8
1648,Sneha Reddy,Class 4B,M,6,164.1,25.83
1649,Vijay Tiwari,Class 12C,M,16,120.3,49.4
1650,Fatima Das,,F,11,112.3,44.45
1651,Sarah Smith,Class 7B,F,12,186.4,48.04
1652,Fatima Pillai,Class 10C,M,6,197.4,59.01
1653,Ravi Nair,Class 11A,M,7,129.4,84.67
1654,Kavya Pillai,Class 2B,M,9,133.5,98.88
1655,Tanya Kumar,Class 8B,F,5,109.4,81.55
1656,,Class 6C,M,14,194.5,pass
1657,Rahul Singh,Class 10B,F,10,144,49.77
1658,Neha Gupta,Class 2C,F,10,124.7,33.47
1659,Rohan Pillai,Class 5A,F,7,125.1,6.61
1660,Fatima Joshi,Class 2B,F,17,190.3,9.48
1661,Rohan Chopra,Class 1C,F,9,172.7,40.18
1662,Vijay Tiwari,Class 1C,M,16,113.7,29.06
1663,Sanjay Reddy,Class 12A,M,9,126.3,84.72
1664,Ankit Chopra,Class 8B,M,12,121.1,5.73
1665,Vijay Reddy,Class 4A,F,17,114.8,91.75
1666,David Bajaj,Class 8C,F,16,131.2,63.35
1667,Sanjay Verma,,F,10,195.2,53.89
1668,Sunita Das,Class 8B,F,17,192.8,8.79
1669,Rohan Menon,Class 9A,F,15,164.3,21.7
1670,Prakash Bajaj,Class 2A,F,12,192.7,55.13
1671,Arjun Kumar,Class 11A,M,9,194.1,76.42
1672,Kiran Bajaj,Class 12A,M,13,137.8,76.59
1673,Geeta Kumar,Class 8A,M,14,138.3,58.97
1674,Sneha Singh,Class 11A,F,17,178.7,87.31
1675,Ravi Pandey,Class 12C,M,15,149.4,50.52
1676,Rohan Shukla,Class 11A,Female,5,140.8,8.58
1677,Arun Sharma,Class 1A,F,16,117.4,97.6
1678,Mohammed Shukla,Class 8B,F,7,175.9,37.31
1679,Lakshmi Khan,Class 11A,Other,150,162.8,8.53
1680,Arjun Gupta,Class 11B,M,16,129,80.97
1681,David Gupta,Class 4A,F,12,156,52.26
1682,Fatima Chopra,Class 4C,M,8,196.2,22.3
1683,Prakash Singh,Class 1B,F,17,125.9,96.01
1684,Sanjay Reddy,Class 5A,F,15,148.3,31.69
1685,Ravi Verma,Class 1C,F,6,182.2,24.73
1686,Sanjay Pandey,Class 4B,F,6,152.6,72.24
1687,Sneha Verma,Class 8C,F,,166.7,17.73
1688,Kavya Pillai,Class 5A,F,11,126.6,68.44
1689,Sunita Das,Class 12B,F,10,abc,64.18
1690,Fatima Iyer,Class 12B,F,17,193.6,74.38
1691,Kavya Khan,Class 4B,M,12,124.5,11.53
1692,Mohammed Joshi,Class 10A,F,8,153.3,55.66
1693,Meera Verma,Class 8B,F,12,153.5,60.09
1694,Sarah Singh,Class 6A,M,12,178.5,56.28
1695,Neha Rao,Class 1B,M,6,128.4,27.72
1696,Kavya Mishra,Class 6A,F,17,147.2,2.01
1697,Sunita Shukla,Class 11B,F,7,146.5,46.89
1698,Meera Gupta,Class 11B,F,17,136.4,15.71
1699,Priya Bajaj,Class 4C,F,10,130.4,6.77
1700,Lakshmi Pillai,Class 2C,F,--,176.5,74.17
1701,Kavya Shukla,Class 1B,M,7,138.8,93.12
1702,Rohan Das,Class 4B,,11,152.9,68.35
1703,Sanjay Reddy,Class 10A,F,10,191.4,31.85
1704,Asha Khan,Class 8A,m,13,129.2,52.64
1705,Divya Sharma,Class 7B,Female,15,163,1.66
1706,Kavya Menon,Class 12C,Male,11,133.2,64.95
1707,Arjun Nair,Class 4B,M,8,129.7,63.61
1708,Chen Bajaj,Class 6B,M,16,141.7,1.02
1709,Sanjay Pillai,Class 11C,F,--,110.9,38.1
1710,Kiran Rao,Class 3A,F,7,192.8,48.83
1711,Tanya Pillai,Class 2C,M,9,126.5,41.74
1712,Meera Iyer,Class 4A,F,6,111.5,4.45
1713,David Das,Class 7C,M,5,112.1,0.34
1714,Mohammed Singh,Class 4A,M,9,999.9,96.77
1715,Mohammed Joshi,Class 10B,F,18,138.5,29.42
1716,David Patel,Class 11B,F,18,133,50.14
1717,Suresh Sinha,Class 1A,M,8,166.5,39.8
1718,Neha Sharma,Class 12A,F,10,156.3,26.01
1719,,Class 9A,M,15,149.4,95.92
1720,Nikhil Joshi,Class 6A,M,5,189,70.91
1721,Vijay Verma,Class 9C,M,11,111.4,19.6
1722,,Class 4A,F,0,149.2,62.37
1723,Sarah Pillai,Class 4C,M,15,103.7,55.07
1724,James Rao,Class 7B,M,18,175.4,52.32
1725,Vijay Kumar,Class 12B,F,14,179,
1726,Chen Reddy,Class 9C,M,14,tall,97.18
1727,Fatima Khan,Class 5C,M,8,144.9,92.12
1728,Rohan Verma,,F,17,199.8,43.22
1729,Mohammed Sinha,Class 9A,F,5,136.6,30.1
1730,Mohammed Sinha,Class 11B,F,10,170.3,11.53
1731,Sunita Singh,Class 4B,F,10,107.4,74.11
1732,Sneha Kumar,Class 7C,,-1,193.3,38.7
1733,Kiran Nair,Class 12A,F,10,-10,85.21
1734,Arjun Chopra,Class 4A,F,17,198.7,47.3
1735,Sneha Tiwari,Class 10A,M,11,151.9,62.79
1736,Arjun Singh,Class 10A,M,,103.4,69.1
1737,Chen Dubey,Class 6A,M,18,157.7,5.35
1738,Sunita Sinha,Class 7A,M,10,146.9,66.49
1739,Chen Patel,Class 7C,M,16,157.2,35.85
1740,Rahul Shukla,Class 2B,M,11,163.5,9.48
1741,Lakshmi Dubey,Class 11B,M,16,120.1,11.77
1742,Arun Smith,Class 9A,M,8,142.9,95.8
1743,Suresh Mishra,Class 5C,M,--,143.9,64.95
1744,Rahul Bajaj,Class 8A,M,10,149.4,29.54
1745,Mohammed Rao,Class 2B,M,15,102.9,4.44
1746,Prakash Menon,Class 3C,M,13,188.6,75.69
1747,,Class 10B,M,6,114.1,80.97
1748,Sneha Pillai,Class 12B,M,15,180.4,44.54
1749,Divya Singh,,F,13,172.4,55.54
1750,Rahul Khan,Class 12C,F,6,132.1,3.33
1751,Rahul Dubey,Class 5C,M,6,122,84.1
1752,Kiran Kumar,Class 5B,M,9,147.7,44.88
1753,Pooja Rao,Class 2A,M,10,194,45.03
1754,Pooja Das,Class 5C,Female,17,186,43.54
1755,Neha Patel,Class 4C,M,6,166.6,56.4
1756,Ravi Shukla,Class 1B,M,16,101.9,
1757,Rahul Menon,Class 8B,M,17,128.2,28.2
1758,David Tiwari,Class 2C,M,18,106,2.25
1759,Sneha Patel,Class 6C,F,18,189.3,58.39
1760,Sunita Joshi,Class 9C,M,15,106.7,44.39
1761,Pooja Sinha,Class 10C,M,18,--,85.07
1762,Geeta Pandey,Class 11C,F,15,125.5,4.53
1763,Kavya Das,Class 10B,F,11,112,25.31
1764,Meera Pandey,Class 8B,F,10,179.7,41.57
1765,Pooja Reddy,Class 10C,F,16,161.8,62.3
1766,Vijay Nair,Class 12C,F,11,121.1,0.32
1767,David Kumar,Class 11A,M,15,171.7,15.76
1768,Meera Joshi,Class 4C,F,17,119.7,83.1
1769,Arun Pillai,Class 3A,M,15,168.7,3.61
1770,Rahul Mishra,Class 1C,M,N/A,148,86.05
1771,Priya Patel,Class 3B,F,8,146.2,35.72
1772,David Rao,Class 8C,F,9,182.7,88.05
1773,Sanjay Menon,Class 7B,F,18,179,20.43
1774,Divya Nair,Class 6C,F,8,171.9,73.38
1775,Ankit Smith,Class 11C,F,150,116.5,31.35
1776,Ankit Bajaj,Class 6B,F,7,168.8,36.44
1777,Divya Singh,Class 2B,M,10,109.2,69.74
1778,Ankit Pillai,,F,18,--,41.37
1779,Sneha Smith,Class 1A,F,14,165,34.14
1780,Prakash Das,Class 7B,F,16,191.1,83.05
1781,Suresh Iyer,Class 11B,F,10,183.7,75.71
1782,Meera Reddy,Class 6B,M,17,109.7,7.56
1783,Rahul Das,Class 7C,F,9,176.6,53
1784,Sunita Rao,Class 4C,F,6,129.5,38.22
1785,Ankit Iyer,Class 5C,F,15,178.3,1.39
1786,Suresh Chopra,Class 11A,F,11,148.2,9.23
1787,James Pandey,Class 4A,M,13,191.2,67.79
1788,Geeta Iyer,Class 9B,M,7,153.2,53.97
1789,Kavya Gupta,Class 9B,M,14,112.3,70.53
1790,Neha Gupta,Class 2A,F,7,187.3,91.37
1791,Sneha Pillai,Class 12C,M,6,143.7,96.01
1792,Chen Kumar,Class 7C,M,18,127.6,999
1793,Prakash Singh,,M,,194.4,89.71
1794,Pooja Singh,Class 1A,X,N/A,0,31.96
1795,Kiran Patel,,M,16,151.3,
1796,Sneha Sharma,Class 8A,M,12,138.3,22.61
1797,Asha Verma,Class 2A,M,18,161,53.52
