student_id,student_name,student_class,student_gender,student_age,student_height,student_score
2857,MEERA VERMA,Class 1B,F,14,118.6,77.23
30,MOHAMMED DUBEY,Class 12B,M,16,106.1,52.42
2859,SNEHA BAJAJ,Class 8A,F,12,111.6,66.09
2860,PRAKASH CHOPRA,Class 2C,M,5,188.3,87.93
2861,SURESH PILLAI,Class 1A,M,8,137.8,12.59
2862,ASHA CHOPRA,Class 10A,M,6,159.0,91.37
2863,POOJA IYER,Class 5C,F,12,183.6,37.0
2864,SURESH SINGH,Class 2A,F,14,180.0,10.13
2865,ARJUN NAIR,Class 7A,F,18,176.7,30.71
2866,KAVYA VERMA,Class 12A,M,7,175.5,49.14
2867,SUNITA KUMAR,Class 8B,F,8,?,98.95
2868,ANKIT SINHA,Class 6C,F,16,144.6,95.45
2869,ARUN JOSHI,Class 6B,M,15,194.2,66.03
2870,KAVYA KHAN,Class 9B,M,12,155.6,62.53
2871,NIKHIL GUPTA,Class 2C,M,12,181.8,A+
2872,Ravi Smith,Class 7B,M,16,,11.12
2873,PRIYA BAJAJ,Class 12A,F,10,120.4,30.16
2874,KIRAN NAIR,Class 6B,M,10,101.4,84.67
2875,TANYA TIWARI,Class 9B,M,13,?,27.43
2876,ANKIT SHARMA,Class 8C,M,13,189.3,95.26
2877,NEHA MENON,Class 10B,F,7,157.1,34.43
2878,FATIMA REDDY,Class 12C,M,17,172.3,20.23
2879,SANJAY SHARMA,Class 9C,F,16,199.1,-5.0
2880,JAMES KHAN,Class 3B,M,14,155.3,37.64
2881,SNEHA DAS,Class 10A,F,14,161.6,95.23
2882,MEERA SINHA,Class 6A,M,8,195.2,47.66
2883,MOHAMMED PILLAI,Class 2B,M,13,--,24.44
2884,ARUN JOSHI,Class 10A,M,12,121.1,N/A
2885,ARUN BAJAJ,Class 5A,M,6,109.1,66.77
2886,GEETA BAJAJ,Class 8A,f,6,122.0,57.94
2887,JAMES RAO,Class 5C,M,16,0,30.83
2888,TANYA SHARMA,Class 2A,M,9,179.9,67.27
2889,SARAH NAIR,Class 12B,M,15,169.0,72.87
2890,LAKSHMI TIWARI,Class 11C,M,17,130.1,A+
2891,ARJUN PILLAI,Class 12B,M,5,193.9,pass
2892,GEETA DAS,Class 9C,F,5,173.1,84.26
2893,GEETA PILLAI,Class 3A,F,17,153.3,91.23
2894,NEHA BAJAJ,Class 12B,F,12,135.6,1.04
2895,ASHA SINHA,,M,14,117.3,0.05
2896,VIJAY SHARMA,Class 3B,F,16,162.7,40.26
2897,CHEN RAO,Class 7A,M,17,192.3,8.33
2898,JAMES DUBEY,Class 3B,M,7,137.7,10.39
2899,POOJA KHAN,Class 8B,F,5,187.8,71.4
2900,NIKHIL SMITH,Class 6B,M,11,147.6,15.49
2901,TANYA REDDY,Class 11B,M,13,108.8,74.54
2902,ARUN KHAN,Class 10C,M,12,132.4,42.23
2903,MOHAMMED SHUKLA,Class 6C,F,15,177.1,52.85
2904,NIKHIL NAIR,Class 1B,F,15,165.8,32.83
2905,NIKHIL SHUKLA,Class 2C,M,5,113.5,46.26
2906,GEETA PILLAI,Class 5C,F,17,161.0,95.04
2907,FATIMA MISHRA,Class 12C,M,11,140.8,4.79
2907,FATIMA MISHRA,Class 12C,M,11,140.8,4.79
2908,KIRAN PATEL,Class 12C,UNKNOWN,14,137.4,73.45
2909,ANKIT JOSHI,Class 5B,M,6,187.7,60.45
2911,RAHUL MISHRA,Class 12B,M,13,199.2,83.41
2912,SURESH MISHRA,Class 6A,M,9,141.0,67.58
2913,SURESH CHOPRA,Class 9B,M,11,176.5,99.4
2914,KIRAN MISHRA,Class 4C,M,15,105.3,38.72
2915,PRAKASH MENON,Class 2C,F,15,165.5,64.46
2916,RAVI SINHA,Class 1A,F,6,156.9,28.61
2917,CHEN SINGH,Class 1A,F,8,155.3,25.06
2918,PRIYA GUPTA,Class 6B,F,16,113.0,28.32
2919,ANKIT BAJAJ,Class 1B,F,,193.6,42.65
2920,ROHAN GUPTA,Class 2A,F,5,168.6,97.12
2921,PRAKASH MENON,Class 7A,M,16,131.5,77.74
2922,MEERA JOSHI,Class 2B,M,8,143.1,91.82
2923,NEHA PANDEY,Class 10A,M,6,167.4,80.73
2924,POOJA SHARMA,Class 12C,M,17,142.0,8.7
2925,MOHAMMED KHAN,Class 10B,M,7,149.0,48.28
2926,KIRAN KUMAR,Class 4C,M,8,N/A,37.58
2927,PRAKASH MISHRA,Class 12B,M,7,161.2,44.91
2928,SNEHA CHOPRA,Class 2C,F,9,136.9,84.96
2929,MOHAMMED IYER,Class 11A,M,16,146.4,31.33
2930,ASHA PILLAI,Class 4A,F,16,163.6,63.96
2931,NEHA PILLAI,Class 1C,M,8,118.0,
2932,SUNITA PATEL,Class 9B,M,13,167.4,65.44
2933,ASHA SMITH,Class 1C,M,16,189.5,24.38
2934,LAKSHMI MISHRA,Class 2B,M,17,141.9,10.18
2935,DAVID SINGH,Class 2A,F,,-10,58.94
2936,FATIMA NAIR,Class 5B,M,5,120.3,23.89
2937,NIKHIL IYER,Class 6B,Female,5,155.6,82.49
2938,JAMES DUBEY,Class 10C,M,13,174.2,48.08
2939,CHEN CHOPRA,Class 3B,F,9,162.5,88.77
2940,MEERA KUMAR,Class 3C,M,15,N/A,84.68
2941,  KAVYA SINHA  ,Class 9C,F,16,165.9,88.9
2942,JAMES SMITH,Class 5B,M,5,191.9,75.21
2943,POOJA DUBEY,Class 8B,M,,170.6,24.18
2944,DIVYA RAO,Class 11B,F,17,124.4,25.88
2945,KAVYA KUMAR,Class 7B,M,8,130.9,20.21
2946,ARUN SMITH,Class 12B,F,5,106.9,9.06
2947,ANKIT VERMA,Class 11A,M,5,166.7,16.47
94,GEETA PATEL,Class 10A,F,11,143.3,12.16
2949,CHEN SINGH,Class 3C,F,7,126.5,22.37
2950,  JAMES MISHRA  ,Class 11B,M,7,102.3,2.59
2951,DAVID KHAN,Class 11C,M,15,132.9,71.65
2952,ARUN SHUKLA,Class 3B,F,13,121.2,43.0
2953,NEHA GUPTA,Class 12A,F,6,113.1,44.37
2954,KIRAN IYER,Class 10B,F,11,122.2,4.59
2955,PRAKASH SINHA,Class 7C,F,17,110.9,66.04
2956,RAVI IYER,Class 3B,M,16,158.8,25.12
2957,ARUN BAJAJ,Class 7A,M,7,164.7,39.61
2958,PRAKASH DUBEY,Class 4C,F,16,108.0,16.26
2959,SARAH MISHRA,Class 12B,F,14,111.7,82.86
2960,DIVYA DUBEY,Class 9C,F,15,?,16.0
2961,LAKSHMI MISHRA,Class 2B,F,6,123.3,24.36
2962,RAHUL JOSHI,Class 12A,M,,122.6,?
2963,  MEERA IYER  ,Class 1B,F,,104.4,98.87
2964,SUNITA PILLAI,Class 6A,M,16,139.2,99.04
2965,ROHAN SHARMA,Class 2C,M,14,146.2,51.46
2966,POOJA RAO,Class 3A,M,14,138.2,96.21
2967,SANJAY DUBEY,Class 9B,UNKNOWN,11,115.5,55.27
2968,RAVI BAJAJ,Class 8A,Female,18,104.6,79.11
2969,TBD,Class 6B,F,11,142.7,31.01
2970,,Class 11B,M,9,154.1,999.0
2971,JAMES SINHA,Class 4C,F,16,195.9,52.17
2972,SANJAY REDDY,Class 5C,F,18,126.0,2.13
2973,SNEHA RAO,Class 12C,F,18,171.2,59.09
2974,ROHAN SINGH,Class 11C,F,17,170.3,18.34
2975,ARUN MENON,Class 11C,UNKNOWN,10,188.0,84.63
2976,NEHA VERMA,Class 4B,M,17,179.0,40.72
2977,RAHUL RAO,Class 11C,M,5,191.7,79.25
2978,ROHAN KUMAR,Class 7A,M,17,132.4,2.22
2979,PRAKASH RAO,Class 8C,UNKNOWN,6,168.5,71.04
2980,ANKIT SHUKLA,Class 2B,M,10,176.6,91.53
2981,ASHA SINGH,Class 10B,F,9,199.3,4.42
2982,ASHA MENON,Class 4C,UNKNOWN,9,172.7,35.88
2983,KAVYA DAS,Class 7C,M,,143.2,34.38
2984,CHEN IYER,Class 11A,F,7,124.2,85.7
2985,FATIMA DAS,Class 7C,F,15,106.1,99.49
2986,MEERA DAS,Class 11C,M,13,186.6,37.65
2986,MEERA DAS,Class 11C,M,13,186.6,37.65
2987,,Class 3C,M,17,160.9,29.08
2988,JAMES SINGH,Class 3C,M,14,156.7,1.53
2989,LAKSHMI MISHRA,Class 7B,F,18,--,?
2990,KAVYA SHARMA,Class 10C,M,8,125.7,94.84
2991,NIKHIL TIWARI,Class 6A,F,15,131.9,N/A
2992,  LAKSHMI NAIR  ,Class 7C,M,17,175.2,?
2993,,Class 3B,M,6,103.6,76.03
2994,ARUN SINHA,Class 4C,F,8,186.3,67.14
2995,ARJUN NAIR,Class 7A,M,11,118.7,
2996,Geeta Pandey,Class 2C,M,17,151.9,43.68
2997,JAMES CHOPRA,Class 8C,F,18,107.5,-5.0
2998,SANJAY IYER,Class 7C,F,9,110.8,49.83
2999,FATIMA NAIR,Class 12A,M,12,122.4,3.35
3000,PRAKASH PATEL,Class 10B,M,7,154.1,15.74
3001,SURESH NAIR,Class 5A,F,18,130.9,95.58
3002,DAVID REDDY,Class 3C,M,15,159.1,76.81
3003,KIRAN SINHA,Class 2A,F,6,103.4,65.58
3004,DIVYA KHAN,Class 3C,F,6,113.0,83.06
3005,MEERA MISHRA,Class 9B,F,13,154.1,66.58
3006,SANJAY TIWARI,Class 10A,F,10,194.8,34.31
3007,NEHA NAIR,Class 12B,f,10,174.7,28.89
3008,NEHA SMITH,Class 7B,M,,179.6,17.59
3009,ANKIT DUBEY,Class 11C,M,12,137.5,24.11
3010,KAVYA DUBEY,Class 8B,F,17,123.1,51.66
3011,DAVID BAJAJ,Class 7A,M,6,105.1,N/A
3012,NEHA IYER,Class 5B,F,11,182.4,2.2
3013,POOJA SHUKLA,Class 3C,M,18,105.3,23.59
3014,RAVI KHAN,Class 9A,M,6,168.7,93.97
3015,MOHAMMED REDDY,Class 7B,M,16,114.8,10.13
3016,GEETA SINGH,Class 3B,M,13,191.9,21.66
3017,RAHUL VERMA,Class 1C,F,13,180.0,24.74
3018,RAHUL KUMAR,Class 2A,F,9,131.3,53.24
3019,  PRIYA KHAN  ,Class 10A,M,15,141.9,82.45
3020,NEHA SINHA,Class 11A,M,11,159.7,26.29
3021,ARJUN PATEL,Class 12A,M,6,111.8,63.39
3022,SANJAY KUMAR,,M,11,174.4,96.95
3023,NIKHIL TIWARI,Class 6A,F,16,?,16.02
3024,ARUN SINHA,Class 9C,M,9,107.0,84.02
3025,CHEN IYER,Class 2C,F,10,150.8,11.87
3026,LAKSHMI SINHA,Class 7B,F,8,166.6,63.38
3027,GEETA MISHRA,Class 11A,F,16,135.1,59.95
3028,POOJA TIWARI,Class 9C,M,11,188.2,2.98
3029,NEHA REDDY,Class 12A,M,11,157.5,76.71
3030,RAHUL IYER,Class 12C,M,5,127.4,61.36
3031,SANJAY DAS,Class 11C,M,,125.4,6.92
3032,  ANKIT SINGH  ,Class 11B,F,15,183.3,23.23
3033,DAVID VERMA,Class 11A,F,12,157.2,67.4
3034,NEHA MISHRA,Class 5C,X,,170.9,67.08
3035,MOHAMMED MISHRA,Class 5C,M,16,-10,0.12
3036,ROHAN SMITH,Class 7B,F,5,137.9,?
3037,JAMES MENON,Class 3A,UNKNOWN,7,157.8,29.67
3038,VIJAY SMITH,Class 12B,F,5,153.0,5.04
3039,Tanya Gupta,Class 3B,M,12,123.4,43.25
3040,NIKHIL BAJAJ,Class 9B,F,10,103.6,6.35
3041,SURESH DAS,Class 4A,M,12,152.2,52.66
3042,MOHAMMED VERMA,Class 8C,M,7,109.0,95.9
3043,SNEHA SHUKLA,Class 4A,M,13,148.4,13.38
3044,NEHA MENON,Class 11A,M,16,115.6,97.51
3045,FATIMA RAO,Class 8C,F,18,114.2,60.82
3046,MEERA RAO,Class 1B,M,5,132.3,N/A
3048,CHEN DUBEY,Class 4B,M,9,133.5,31.18
3049,SANJAY SMITH,Class 4C,F,13,173.6,69.78
3051,NEHA RAO,Class 6C,M,16,172.7,12.22
3052,DAVID BAJAJ,Class 9B,M,11,157.7,37.72
3053,KIRAN GUPTA,Class 7A,M,13,182.2,59.4
3054,KIRAN SMITH,Class 12C,M,11,,67.81
3055,ASHA BAJAJ,Class 11A,F,18,166.0,29.71
3056,,Class 3C,F,18,101.3,54.96
3057,LAKSHMI VERMA,Class 4C,F,12,188.8,14.55
3058,NIKHIL KUMAR,Class 3C,M,7,192.6,25.8
3059,ANKIT KHAN,Class 6A,M,17,102.9,31.6
3060,NEHA SINGH,Class 8C,F,17,124.4,26.58
3061,RAVI KUMAR,Class 7B,M,12,tall,55.19
3062,SURESH GUPTA,Class 11C,M,16,105.6,--
3063,SURESH SINGH,Class 6C,F,5,155.5,26.73
3064,ROHAN KUMAR,Class 4B,F,16,103.4,35.65
3065,FATIMA VERMA,Class 7A,F,10,104.3,14.0
3066,POOJA JOSHI,Class 10C,F,17,110.4,38.21
3067,RAVI SMITH,Class 12C,M,8,146.7,63.47
3068,ARUN SINGH,Class 11A,F,15,144.4,27.36
3069,MEERA SINHA,Class 9A,UNKNOWN,,134.1,12.41
3070,RAHUL IYER,Class 2B,F,12,186.9,34.75
3071,TANYA SINGH,Class 6B,F,13,193.2,999.0
3072,NONE,Class 11A,F,16,101.9,28.08
3073,ANKIT KHAN,Class 7A,M,5,177.1,17.4
3074,Vijay Chopra,Class 9A,F,7,150.2,75.05
3075,GEETA SINGH,Class 12B,m,12,106.3,N/A
3076,DIVYA BAJAJ,Class 5B,F,10,127.7,32.28
3077,MEERA PANDEY,Class 11C,M,7,112.1,30.34
3078,Divya Reddy,Class 8A,UNKNOWN,6,158.3,60.19
3079,  ARUN DAS  ,Class 1C,F,13,159.5,37.25
3080,RAHUL SMITH,Class 7A,F,12,101.0,20.49
3081,SURESH SHARMA,Class 9A,M,7,187.4,32.76
3082,RAVI NAIR,Class 6B,F,13,148.9,5.84
3083,LAKSHMI JOSHI,Class 9B,M,9,145.3,99.14
3084,DAVID PILLAI,Class 11B,M,13,137.2,60.96
3085,ROHAN BAJAJ,Class 10A,F,8,196.6,78.59
3086,  NEHA JOSHI  ,Class 1C,M,17,196.0,2.03
3087,ARJUN NAIR,Class 7A,F,12,157.4,74.38
3088,FATIMA PANDEY,Class 3C,M,18,153.7,20.14
3089,,Class 2C,M,14,160.2,29.83
3090,DAVID PANDEY,Class 3C,M,17,109.0,97.86
3091,TANYA KHAN,Class 9A,M,18,106.8,32.77
3092,KAVYA CHOPRA,Class 4C,M,9,132.0,9.34
3093,DAVID KHAN,Class 4C,M,5,159.7,68.79
3094,ARUN NAIR,Class 1C,M,9,178.6,0.61
3095,MEERA NAIR,Class 12A,F,,180.0,94.74
3096,ARUN GUPTA,Class 10C,M,13,102.9,N/A
3097,RAVI DUBEY,Class 1A,M,14,168.6,86.58
3098,  NEHA DAS  ,Class 8A,F,8,186.7,35.03
3099,ARJUN DAS,Class 7B,F,10,126.4,89.03
3100,JAMES PATEL,Class 1B,M,17,129.7,97.43
3101,JAMES SINGH,Class 8B,M,11,172.0,92.94
3102,FATIMA TIWARI,Class 9C,F,10,157.6,99.9
3103,ARJUN NAIR,Class 1C,F,12,122.1,2.15
3104,Neha Pandey,Class 1B,M,10,131.7,92.29
3105,PRAKASH TIWARI,Class 9C,M,15,143.8,37.08
3106,NULL,Class 4B,F,7,100.6,70.61
3107,PRAKASH MENON,Class 10C,M,12,157.0,29.65
3108,POOJA PATEL,Class 10C,M,17,126.3,6.52
3109,CHEN SMITH,Class 3A,M,16,154.4,42.52
3110,ANKIT TIWARI,Class 8A,F,12,185.6,51.7
3111,SNEHA PANDEY,Class 8C,M,,?,65.61
3112,FATIMA TIWARI,Class 12B,M,15,124.8,47.48
3113,PRAKASH SHARMA,Class 11C,M,11,147.4,64.38
3114,,Class 1C,M,5,112.2,55.81
3115,GEETA MENON,Class 9C,F,15,168.0,-5.0
3116,GEETA KHAN,Class 6A,F,15,182.6,81.24
3117,MOHAMMED REDDY,Class 7B,F,15,196.4,98.64
3118,NIKHIL IYER,Class 1B,UNKNOWN,9,119.0,10.32
3119,ARUN TIWARI,Class 1C,F,16,194.6,--
3120,ARJUN VERMA,Class 6C,M,13,181.8,57.91
3121,SANJAY RAO,Class 3C,M,14,107.9,54.56
3122,TANYA DUBEY,Class 7A,M,9,150.2,98.84
3123,SANJAY KHAN,Class 12A,M,6,110.9,62.5
3124,FATIMA VERMA,Class 6A,F,15,164.0,45.91
3125,DIVYA SHARMA,Class 8A,M,16,102.4,65.97
3126,SARAH TIWARI,Class 12C,M,5,150.5,73.3
3127,SUNITA PILLAI,Class 11A,M,17,?,53.89
3128,ROHAN MENON,Class 3C,M,5,121.7,21.14
3129,FATIMA SINHA,Class 2A,M,,185.3,83.37
3130,VIJAY GUPTA,Class 4B,M,13,117.8,6.78
3131,ROHAN SMITH,Class 11C,F,9,,85.98
3132,SNEHA SINHA,Class 1A,F,10,190.8,31.63
3133,PRIYA VERMA,Class 3A,M,13,140.2,2.41
3134,MOHAMMED SINGH,Class 1A,M,14,--,95.67
3135,MOHAMMED KHAN,Class 4A,F,9,159.4,66.93
3136,SANJAY DAS,Class 2A,F,7,187.1,34.38
3137,KAVYA PANDEY,Class 10C,F,11,170.8,2.92
3138,KIRAN RAO,Class 6B,M,7,104.1,91.53
3139,ANKIT KUMAR,Class 8C,M,8,125.0,58.26
3140,TANYA REDDY,Class 10B,M,15,,?
3141,POOJA RAO,Class 11B,F,11,180.7,95.91
3142,NIKHIL CHOPRA,Class 5A,F,11,120.1,55.37
3143,PRIYA BAJAJ,Class 8B,M,10,168.3,90.28
3144,RAVI SMITH,Class 12B,M,8,144.8,89.98
3145,DIVYA KUMAR,Class 3B,M,12,156.4,33.07
3146,SURESH SMITH,Class 5A,F,5,?,97.93
3147,PRAKASH NAIR,Class 4C,F,18,114.2,54.15
3148,POOJA RAO,Class 9B,F,11,124.0,58.49
3149,RAVI PILLAI,Class 1A,F,10,168.7,54.62
3150,ASHA NAIR,Class 6A,M,16,0,85.45
3151,POOJA RAO,Class 11C,F,6,155.7,78.63
3152,ARUN JOSHI,Class 10A,M,11,164.3,74.52
3153,PRIYA PANDEY,Class 4B,M,17,104.6,84.23
3154,SUNITA PANDEY,Class 10B,M,8,114.7,999.0
3155,SNEHA KHAN,Class 12A,M,10,166.2,12.72
3156,FATIMA RAO,Class 8C,M,5,104.2,88.7
3157,ARUN SMITH,Class 10A,F,15,165.2,50.52
3158,MOHAMMED PILLAI,Class 9B,F,11,191.7,88.72
3159,TANYA IYER,Class 9A,M,17,199.4,44.49
3160,SUNITA SHUKLA,Class 2A,F,11,126.7,38.19
3161,FATIMA KHAN,Class 11C,F,15,199.7,44.13
3162,NEHA PANDEY,Class 10C,M,12,115.6,55.79
3163,Chen Rao,Class 3B,M,6,114.0,pass
3164,SNEHA JOSHI,Class 5C,M,13,100.8,48.32
3166,LAKSHMI SHUKLA,Class 11B,F,16,126.7,75.34
3167,  JAMES NAIR  ,Class 8A,M,13,117.7,31.63
3168,ASHA DAS,Class 3C,M,7,167.3,74.78
3169,ARUN KUMAR,Class 2A,F,,172.4,47.53
3170,JAMES SINHA,,F,13,--,71.15
3171,N/A,Class 5B,M,14,?,33.42
3172,MEERA VERMA,Class 9B,M,10,157.0,15.89
3173,NEHA BAJAJ,Class 11A,F,14,199.8,48.53
3174,PRAKASH SHUKLA,Class 3A,F,16,125.4,95.9
3175,GEETA KUMAR,Class 8B,M,6,117.7,65.81
3176,PRIYA SINGH,Class 3A,F,16,109.9,18.72
3177,CHEN DUBEY,Class 5A,M,9,172.8,
3178,ARUN GUPTA,Class 3C,M,17,196.6,83.81
3179,MEERA MISHRA,Class 12C,F,10,157.1,99.89
3180,GEETA SINGH,Class 2B,M,9,133.9,6.36
3181,NIKHIL PANDEY,Class 3A,F,10,100.3,73.02
3182,NEHA REDDY,Class 4B,F,17,192.7,63.3
3182,NEHA REDDY,Class 4B,F,17,192.7,63.3
3183,ARJUN BAJAJ,Class 7C,M,8,130.9,7.71
3184,PRIYA JOSHI,Class 12A,F,11,163.5,59.19
3185,POOJA SINHA,Class 9A,M,11,138.1,0.64
3186,TEST,Class 9A,M,11,154.2,77.54
3187,RAHUL GUPTA,Class 12B,F,,162.4,31.14
3188,SUNITA KHAN,Class 1A,F,16,131.9,16.87
3189,NIKHIL SHUKLA,,M,15,128.0,37.21
3190,LAKSHMI DUBEY,Class 7C,F,9,127.4,25.11
3191,DIVYA PATEL,Class 7A,M,15,114.7,96.36
3192,ARJUN CHOPRA,Class 5A,F,10,128.2,26.6
3193,SNEHA SHUKLA,Class 4C,F,13,151.6,6.78
3194,NIKHIL SHUKLA,Class 7B,M,5,184.9,20.74
3195,ARUN DAS,Class 2A,F,18,133.6,45.37
3196,GEETA GUPTA,Class 8B,F,5,142.7,69.52
3197,GEETA RAO,Class 10C,M,18,200.0,6.17
3198,  SUNITA KUMAR  ,Class 5A,F,15,186.7,37.64
3199,ROHAN SHARMA,Class 11A,M,15,161.4,39.25
3200,Ravi Menon,Class 8C,F,12,105.3,19.0
3201,KIRAN PATEL,Class 4C,M,9,181.3,66.92
3202,SANJAY PATEL,Class 3C,F,5,130.9,24.09
3203,NEHA PANDEY,Class 6B,F,18,182.6,N/A
3204,POOJA KHAN,Class 7C,M,16,114.1,8.87
3205,ARJUN DAS,Class 2A,F,18,112.0,17.42
3206,GEETA PANDEY,Class 9A,F,5,158.3,22.32
3207,FATIMA REDDY,Class 12A,M,17,104.4,24.47
3208,JAMES JOSHI,Class 7B,M,7,125.8,25.86
3209,DIVYA GUPTA,Class 3C,M,15,151.3,70.88
3210,ARUN NAIR,Class 2C,M,10,135.6,60.56
3211,DAVID PANDEY,Class 6C,F,6,150.5,44.22
3212,SURESH SHUKLA,,F,5,187.6,11.76
3213,NEHA BAJAJ,Class 2C,M,17,195.0,45.94
3214,LAKSHMI MISHRA,Class 12A,M,7,162.3,37.07
3215,MEERA DAS,Class 9B,M,15,121.9,21.5
3216,RAVI SINGH,Class 10B,F,14,146.8,14.9
3217,TANYA MENON,Class 8B,M,8,196.9,2.04
3218,RAVI DUBEY,Class 4C,F,8,149.6,65.7
3219,SNEHA KUMAR,Class 4B,M,16,179.9,94.41
3220,SARAH SINGH,Class 2A,M,12,162.7,9.35
3221,SARAH SHUKLA,Class 7A,F,5,176.1,16.46
3223,DAVID VERMA,Class 12C,F,9,156.8,26.59
3224,ARJUN REDDY,Class 11B,M,17,107.9,50.04
3225,DIVYA PILLAI,Class 8C,F,,109.9,30.55
3226,ASHA BAJAJ,Class 10B,F,17,118.7,N/A
3227,TANYA CHOPRA,Class 9A,M,14,102.5,30.61
3228,PRAKASH RAO,Class 5A,M,8,129.9,20.09
3229,CHEN PANDEY,Class 2C,F,14,189.3,75.13
3230,  VIJAY PATEL  ,Class 1C,M,17,195.7,83.07
3231,GEETA GUPTA,Class 4A,M,16,104.6,95.6
3232,FATIMA REDDY,Class 4B,UNKNOWN,15,115.9,91.11
3233,POOJA SINHA,Class 3B,M,5,135.8,77.59
3234,PRIYA SHUKLA,Class 10C,F,14,109.8,33.3
3235,ARJUN PANDEY,Class 12A,F,8,132.7,86.73
3236,ANKIT JOSHI,Class 5C,F,11,161.0,92.24
3237,TANYA PATEL,Class 7C,F,17,143.1,?
3238,SNEHA REDDY,Class 6A,F,14,abc,7.27
3239,,Class 7B,M,,102.5,82.38
3240,DIVYA IYER,Class 5A,F,13,191.0,79.42
3241,JAMES PANDEY,Class 10B,F,8,181.7,45.58
3242,RAHUL KUMAR,Class 11A,F,16,160.7,4.09
3243,SURESH CHOPRA,Class 9A,F,18,138.4,14.99
3244,ARJUN SINGH,Class 9A,M,13,167.8,50.57
3245,RAHUL SHUKLA,Class 2B,M,17,,65.73
3246,ANKIT NAIR,Class 2B,F,9,133.2,17.68
3247,SANJAY SINGH,Class 3A,F,12,132.6,4.39
3248,RAVI RAO,Class 1C,F,6,164.2,58.03
3249,MOHAMMED PILLAI,Class 4B,F,8,196.5,39.7
20,SNEHA KHAN,Class 11B,M,5,134.2,54.61
3252,ANKIT SINGH,Class 1A,M,7,0,19.06
3253,MOHAMMED SHARMA,Class 6C,M,18,150.0,76.79
3254,PRAKASH SINHA,Class 4B,M,10,160.8,42.98
3254,PRAKASH SINHA,Class 4B,M,10,160.8,42.98
3255,MEERA DUBEY,Class 10B,M,16,141.8,48.88
3256,SNEHA SHARMA,Class 3A,F,17,132.9,27.97
3257,DIVYA DUBEY,Class 6B,M,8,119.2,0.8
3258,JAMES DAS,Class 8B,F,7,184.4,27.6
3259,FATIMA DAS,Class 11B,M,10,155.7,34.94
3260,NIKHIL DUBEY,Class 6B,Other,11,111.0,67.15
3261,NIKHIL GUPTA,Class 9B,F,7,128.0,73.03
3262,CHEN MENON,Class 7B,F,10,144.0,27.17
3263,SUNITA SINGH,Class 8A,F,12,170.3,60.75
3264,ROHAN REDDY,Class 1B,F,,149.8,73.35
3265,POOJA IYER,Class 10C,M,11,123.4,91.0
3266,FATIMA NAIR,Class 9C,F,17,157.2,36.25
3267,PRIYA BAJAJ,Class 11A,M,6,166.4,98.87
3268,ANKIT SINHA,Class 12A,M,13,125.1,27.56
3269,SANJAY MENON,Class 6A,F,5,179.8,27.65
3270,SUNITA SHARMA,Class 1C,Female,9,192.9,N/A
3271,ASHA KUMAR,Class 8A,M,12,112.9,88.85
3272,KAVYA SINHA,Class 1A,F,7,174.6,92.7
3273,TANYA NAIR,Class 7A,F,17,140.5,66.66
3274,MEERA RAO,Class 3C,F,7,184.4,99.82
3275,ARUN MENON,Class 6C,M,9,146.7,19.02
3276,SARAH MISHRA,Class 4C,M,13,147.6,38.49
3277,ARJUN DUBEY,Class 12A,F,,102.6,73.62
3278,RAVI DUBEY,Class 11B,Female,10,102.1,12.28
3279,ROHAN SMITH,Class 10C,M,15,180.9,--
3280,PRAKASH SHUKLA,Class 6C,M,12,160.6,81.46
3281,ROHAN GUPTA,Class 7B,F,13,126.2,11.12
3282,CHEN PANDEY,Class 8C,F,17,124.9,33.53
3283,PRIYA KHAN,Class 3A,F,18,,85.85
3284,JAMES TIWARI,Class 4B,F,7,114.8,21.34
3285,SUNITA SINGH,Class 1C,F,17,194.3,69.43
3286,RAHUL SHARMA,Class 3A,M,5,127.6,40.2
3287,SNEHA MISHRA,Class 10A,M,14,163.7,?
3288,NIKHIL SHUKLA,Class 4B,M,5,156.7,4.67
3289,NIKHIL PATEL,Class 8B,M,10,168.2,21.04
3290,MOHAMMED DUBEY,Class 4C,F,13,178.9,82.14
3291,MEERA REDDY,Class 4A,M,,112.7,48.65
3292,RAHUL PATEL,Class 8B,M,18,139.1,67.1
3293,SNEHA KHAN,Class 1B,M,9,169.1,72.23
3294,PRAKASH SMITH,Class 2C,m,11,146.8,12.37
3295,FATIMA PANDEY,Class 9B,M,14,197.7,62.88
3296,SNEHA BAJAJ,Class 2A,M,17,145.8,12.11
3297,KIRAN RAO,Class 5A,F,18,173.1,92.64
3298,DIVYA PILLAI,Class 4A,F,5,112.5,85.52
3299,SURESH DAS,Class 11B,F,16,149.4,24.47
3300,KAVYA REDDY,Class 8C,M,10,156.6,92.97
3301,PRAKASH JOSHI,Class 7A,F,10,186.6,38.09
3302,SNEHA TIWARI,,M,11,177.0,92.33
3303,POOJA REDDY,Class 1A,M,17,139.8,60.92
3304,KAVYA REDDY,Class 7C,F,8,100.2,31.94
3305,ARJUN PATEL,Class 11C,F,12,134.8,92.52
3306,LAKSHMI SINGH,Class 10C,M,14,117.1,31.03
3307,SNEHA SHARMA,Class 6C,F,16,155.2,--
3308,DAVID PANDEY,Class 10A,M,12,173.8,78.95
3309,DIVYA REDDY,Class 11B,M,16,123.9,4.53
3310,RAVI VERMA,Class 12B,F,13,113.3,37.79
